source target weight_t0 weight_t1 weight_t2 weight_t3 weight_t4
CA_Osasuna Rio_Ave_FC 0 0 1 0 0
CA_Osasuna Villarreal_CF 0 1 0 0 0
CD_Feirense Belenenses 0 0 0 1 0
CD_Feirense Boavista 0 0 0 1 0
CD_Feirense CD_Tondela 0 0 1 0 0
CD_Feirense Chaves 0 0 0 1 0
CD_Feirense Din._Krasnodar 0 0 1 0 0
CD_Feirense FC_Porto 0 0 0 1 0
CD_Feirense Real_Valladolid_CF 0 0 1 0 0
CD_Feirense Stoke_City 0 0 0 1 0
CD_Leganés AFC_Bournemouth 0 0 0 1 0
CD_Leganés Barcelona 0 0 0 1 0
CD_Leganés Benfica 0 0 0 1 0
CD_Leganés Espanyol 0 0 0 1 0
CD_Leganés Girona 0 0 0 1 0
CD_Leganés Granada_CF 0 0 0 1 0
CD_Leganés Huddersfield_Town 0 0 1 0 0
CD_Leganés Hércules_CF 0 0 1 0 0
CD_Leganés Idel_Kazan 0 0 1 0 0
CD_Leganés RB_Leipzig 0 0 1 0 0
CD_Leganés Rayo_Vallecano 0 0 0 1 0
CD_Leganés SD_Eibar 0 0 1 0 0
CD_Leganés Sevilla_FC 0 0 0 1 0
CD_Leganés Valencia 0 0 1 0 0
CD_Málaga AC_Fiorentina 0 1 0 0 0
CD_Málaga AS_Monaco 0 1 0 0 0
CD_Málaga Almería_CF 1 0 1 0 0
CD_Málaga Arsenal 0 1 0 0 0
CD_Málaga Atlético_Madrid 0 1 1 0 0
CD_Málaga Benfica 0 0 1 0 0
CD_Málaga Boavista 0 0 1 0 0
CD_Málaga CA_Osasuna 1 0 0 0 0
CD_Málaga Everton 0 0 0 1 0
CD_Málaga FC_Girondins_Bordeaux 0 0 0 1 0
CD_Málaga Granada_CF 0 1 0 0 0
CD_Málaga Idel_Kazan 0 1 0 0 0
CD_Málaga Levante_UD 0 1 0 0 0
CD_Málaga Manchester_City 0 0 1 0 0
CD_Málaga Milan 1 0 0 0 0
CD_Málaga Rayo_Vallecano 0 1 0 0 0
CD_Málaga Real_Betis 0 0 1 0 0
CD_Málaga Real_Madrid 0 1 0 0 0
CD_Málaga Real_Zaragoza 0 1 0 0 0
CD_Málaga SC_Braga 0 1 0 1 0
CD_Málaga SC_Feyenoord 0 1 0 0 0
CD_Málaga SC_Lyon 0 0 1 0 0
CD_Málaga SD_Eibar 0 0 0 1 0
CD_Málaga SS_Lazio 1 0 0 0 0
CD_Málaga Southampton 0 0 1 0 0
CD_Málaga UC_Sampdoria 0 1 0 0 0
CD_Málaga Villarreal_CF 0 0 1 1 0
CD_Málaga Watford_FC 0 0 1 0 0
CD_Málaga Wolfsburg 0 0 0 1 0
CD_Nacional AC_Siena 0 1 0 0 0
CD_Nacional Académica_Coimbra 1 0 0 0 0
CD_Nacional Barnsley_FC 0 0 1 0 0
CD_Nacional Benfica 0 0 1 0 0
CD_Nacional CD_Tondela 0 0 1 0 0
CD_Nacional Cagliari_Calcio 1 0 0 0 0
CD_Nacional Din._Krasnodar 0 1 0 0 0
CD_Nacional Estoril_Praia 0 1 0 0 0
CD_Nacional FC_Penafiel 0 0 1 0 0
CD_Nacional FC_Porto 1 1 0 0 0
CD_Nacional Granada_CF 0 0 1 0 0
CD_Nacional Marítimo 1 0 1 0 0
CD_Nacional Rennes 0 0 1 0 0
CD_Nacional Rio_Ave_FC 0 1 0 0 0
CD_Nacional SC_Braga 1 1 0 0 0
CD_Nacional Sheff_Utd 0 1 1 0 0
CD_Nacional União_de_Leiria 1 0 0 0 0
CD_Nacional Vitória_Guimarães_SC 1 1 1 0 0
CD_Nacional Vitória_Setúbal_FC 0 1 1 0 0
CD_Nacional Wolfsburg 0 1 0 0 0
CD_Santa_Clara CD_Tondela 0 0 0 1 0
CD_Santa_Clara Charlton 0 0 1 0 0
CD_Santa_Clara Din._Krasnodar 0 0 0 1 0
CD_Santa_Clara FC_Porto 0 0 0 1 1
CD_Tondela Belenenses 0 0 1 0 0
CD_Tondela Boavista 0 0 0 1 1
CD_Tondela CD_Feirense 0 0 0 1 0
CD_Tondela Chaves 0 0 1 0 0
CD_Tondela Dynamo_Moscow 0 0 0 1 0
CD_Tondela FC_Porto 0 0 0 1 1
CD_Tondela FC_Union_Berlin 0 0 1 0 0
CD_Tondela Marítimo 0 0 1 0 0
CD_Tondela SC_Braga 0 0 0 1 0
CD_Tondela Vitória_Setúbal_FC 0 0 1 0 0
CSKA_Moscow AS_Monaco 0 0 0 1 0
CSKA_Moscow AS_Roma 0 0 1 0 0
CSKA_Moscow Amkar_II 1 0 0 0 0
CSKA_Moscow Arsenal_Tula 0 0 0 1 0
CSKA_Moscow Chelsea 1 0 0 0 0
CSKA_Moscow Din._Krasnodar 0 1 0 0 1
CSKA_Moscow Dynamo_Moscow 0 0 0 1 0
CSKA_Moscow FC_Zwolle 0 0 1 0 0
CSKA_Moscow Juventus 1 0 0 0 0
CSKA_Moscow KS_Samara 0 0 0 1 0
CSKA_Moscow Leicester 0 0 1 0 0
CSKA_Moscow Manchester_City 1 0 0 0 0
CSKA_Moscow Milan 0 1 0 0 0
CSKA_Moscow TSG_Hoffenheim 0 0 1 0 0
CSKA_Moscow Uralmash 0 0 0 1 0
CSKA_Moscow West_Ham 0 0 1 0 0
Cagliari_Calcio AC_Cesena 0 0 1 0 0
Cagliari_Calcio AC_Fiorentina 0 1 1 0 0
Cagliari_Calcio AC_Siena 1 0 0 0 0
Cagliari_Calcio AS_Roma 0 0 1 0 0
Cagliari_Calcio Arouca 0 1 0 0 0
Cagliari_Calcio Atalanta 1 0 0 0 0
Cagliari_Calcio Bologna 1 0 1 0 0
Cagliari_Calcio Chievo_Verona 0 1 1 1 0
Cagliari_Calcio Estoril_Praia 0 0 1 1 0
Cagliari_Calcio Genoa 0 1 1 0 0
Cagliari_Calcio Hannover_96 0 0 1 0 0
Cagliari_Calcio Hellas_Verona 0 0 1 1 0
Cagliari_Calcio Juventus 0 1 0 1 0
Cagliari_Calcio Milan 0 0 1 0 1
Cagliari_Calcio Parma 0 1 0 0 0
Cagliari_Calcio Real_Betis 0 1 0 0 0
Cagliari_Calcio SPAL 0 0 0 1 0
Cagliari_Calcio SS_Lazio 0 1 0 1 0
Cagliari_Calcio Torino_FC 0 1 1 0 0
Cagliari_Calcio UC_Sampdoria 1 0 0 1 0
Cagliari_Calcio US_Lecce 1 0 0 0 0
Cagliari_Calcio US_Sassuolo 0 1 0 0 1
Cagliari_Calcio Udinese_Calcio 1 0 0 0 0
Cardiff AS_Saint-Étienne 0 0 1 0 0
Cardiff Alania 0 0 1 0 0
Cardiff Arsenal 1 0 0 0 0
Cardiff Birmingham 1 1 0 1 1
Cardiff Blackburn 0 1 0 0 0
Cardiff Bolton 0 0 0 1 0
Cardiff Brentford 0 0 1 0 0
Cardiff Bristol_City 0 1 0 0 0
Cardiff Burnley 1 0 0 0 0
Cardiff Crystal_Palace 0 1 1 0 0
Cardiff Dijon_FCO 0 0 0 1 0
Cardiff Fulham 0 0 1 1 0
Cardiff Granada_CF 0 0 1 0 0
Cardiff Huddersfield_Town 0 1 1 0 1
Cardiff Hull_City 0 0 1 0 0
Cardiff Ipswich_Town 1 1 0 1 0
Cardiff Leeds 1 0 1 0 0
Cardiff Middlesbrough_FC 0 0 1 0 1
Cardiff Milan 0 0 1 0 0
Cardiff NEC_Nijmegen 0 0 1 0 0
Cardiff Preston 1 0 1 0 1
Cardiff QPR 0 1 1 0 0
Cardiff R._Strasbourg 0 0 0 1 0
Cardiff Rayo_Vallecano 0 0 1 0 0
Cardiff SC_Freiburg 0 0 1 0 0
Cardiff SPAL 0 0 1 0 0
Cardiff Sheff_Utd 1 0 0 1 1
Cardiff Stoke_City 0 1 0 0 1
Cardiff West_Brom 0 0 0 1 0
Cardiff Wigan 0 0 1 1 0
Cardiff Wolves_FC 0 0 1 0 0
Carpi_FC_1909 Atalanta 0 0 1 0 0
Carpi_FC_1909 Chievo_Verona 0 0 1 0 0
Carpi_FC_1909 Stuttgart 0 0 1 0 0
Catania AC_Fiorentina 1 0 0 0 0
Catania AC_Siena 0 1 0 0 0
Catania AS_Livorno 0 1 0 0 0
Catania Alania 0 0 1 0 0
Catania Bologna 1 0 0 0 0
Catania Chievo_Verona 1 0 0 0 0
Catania De_Graafschap 0 0 1 0 0
Catania FC_Girondins_Bordeaux 0 0 1 0 0
Catania Genoa 0 1 0 0 0
Catania Hellas_Verona 0 1 0 0 0
Catania Juventus 1 0 0 0 0
Catania Napoli 1 0 0 0 0
Catania Parma 0 1 0 0 0
Catania SS_Lazio 1 0 0 0 0
Catania US_Lecce 0 1 0 0 0
Catania US_Palermo 0 1 0 0 0
Celta_de_Vigo Alavés 0 0 0 1 0
Celta_de_Vigo Atlético_Madrid 0 0 1 1 0
Celta_de_Vigo Brentford 0 0 1 1 0
Celta_de_Vigo Brighton 0 1 0 0 0
Celta_de_Vigo CA_Osasuna 0 0 0 1 0
Celta_de_Vigo CD_Málaga 0 0 1 0 0
Celta_de_Vigo Espanyol 0 0 0 1 1
Celta_de_Vigo FC_Kaiserslautern 0 0 1 0 0
Celta_de_Vigo Getafe 0 1 0 0 0
Celta_de_Vigo Girona 0 0 0 1 0
Celta_de_Vigo Levante_UD 0 0 0 1 0
Celta_de_Vigo Liverpool 0 1 0 0 0
Celta_de_Vigo Manchester_City 0 0 1 0 0
Celta_de_Vigo Napoli 0 0 0 1 0
Celta_de_Vigo PSG 0 0 1 0 0
Celta_de_Vigo SC_Lyon 0 0 0 1 0
Celta_de_Vigo Sevilla_FC 0 0 1 1 0
Celta_de_Vigo Valencia 0 0 1 1 0
Charlton AFC_Bournemouth 0 1 0 0 0
Charlton Arsenal 0 1 0 0 0
Charlton Birmingham 1 0 1 0 0
Charlton Blackpool 0 1 0 0 0
Charlton Boavista 0 0 1 0 0
Charlton Bolton 0 0 1 0 0
Charlton Brighton 0 1 0 0 0
Charlton Crystal_Palace 1 0 0 0 0
Charlton Genoa 0 0 1 0 0
Charlton Ipswich_Town 1 0 0 0 0
Charlton Leicester 0 0 1 0 0
Charlton Liverpool 0 0 1 0 0
Charlton Portsmouth 1 0 0 0 0
Charlton Reading_FC 0 0 1 0 0
Charlton Rotherham 0 0 1 0 0
Charlton Sheff_Utd 0 0 1 0 0
Charlton Stoke_City 1 0 0 0 0
Charlton West_Ham 0 0 1 0 0
Charlton Wolves_FC 1 0 0 0 0
Chaves AC_Le_Havre 0 0 1 0 0
Chaves Arouca 0 0 1 0 0
Chaves Boavista 0 0 1 1 0
Chaves CD_Nacional 0 0 1 0 0
Chaves Leicester 0 0 1 0 0
Chaves SC_Braga 0 0 1 0 0
Chaves Vitória_Guimarães_SC 0 0 0 1 0
Chelsea AFC_Bournemouth 0 0 0 1 0
Chelsea AS_Monaco 0 0 0 1 0
Chelsea AS_Roma 0 0 1 0 1
Chelsea Arsenal 0 0 1 1 1
Chelsea Aston_Villa 1 0 0 1 0
Chelsea Atlético_Madrid 0 0 1 1 1
Chelsea Bayer_Leverkusen 1 0 0 0 0
Chelsea Benfica 0 1 0 0 0
Chelsea Bologna 0 0 1 0 0
Chelsea Borussia_Mönchengladbach 0 0 1 0 0
Chelsea Brentford 0 0 1 0 0
Chelsea Bristol_City 0 0 0 1 0
Chelsea CD_Leganés 0 0 0 1 0
Chelsea Crystal_Palace 0 0 0 1 0
Chelsea Doncaster_Rovers 0 1 0 0 0
Chelsea Espanyol 1 0 0 0 0
Chelsea Everton 0 0 1 0 0
Chelsea FC_Eindhoven 0 1 0 0 1
Chelsea FC_Schalke_04 1 0 0 0 0
Chelsea Fulham 0 0 0 1 0
Chelsea Hamburger_SV 0 1 0 0 0
Chelsea Juventus 0 0 0 1 0
Chelsea LOSC_Lille 0 1 0 0 0
Chelsea Las_Palmas_Atl. 0 0 0 1 0
Chelsea Leicester 0 0 1 0 0
Chelsea Liverpool 1 1 0 0 0
Chelsea Manchester_City 1 1 0 1 0
Chelsea Middlesbrough_FC 0 0 1 0 0
Chelsea Milan 1 1 1 0 1
Chelsea Newcastle 0 0 0 1 0
Chelsea PSG 1 1 1 0 0
Chelsea Parma 0 1 0 0 0
Chelsea QPR 0 1 0 1 1
Chelsea Real_Madrid 1 0 0 1 1
Chelsea SC_Braga 0 0 0 1 1
Chelsea SC_Lyon 0 0 0 1 0
Chelsea Sevilla_FC 0 0 1 0 0
Chelsea Sheff_Utd 0 0 1 0 0
Chelsea Southampton 0 0 1 0 0
Chelsea St._Petersburg 0 0 1 0 0
Chelsea Stuttgart 1 0 0 0 0
Chelsea Suderland 0 0 1 0 0
Chelsea Swansea_City 1 0 0 0 0
Chelsea Torino_FC 0 0 0 1 0
Chelsea Tottenham 1 0 0 0 0
Chelsea Udinese_Calcio 0 0 1 0 0
Chelsea Watford_FC 0 0 0 1 0
Chelsea Werder_Bremen 1 0 0 0 0
Chelsea Wigan 1 0 0 0 0
Chelsea Wolfsburg 0 1 1 0 0
Chievo_Verona AC_Cesena 1 0 0 0 0
Chievo_Verona AS_Roma 0 1 0 0 0
Chievo_Verona Angers_SCO 0 0 1 0 0
Chievo_Verona Atalanta 0 0 1 0 0
Chievo_Verona Bologna 0 1 0 0 0
Chievo_Verona Cagliari_Calcio 0 0 0 1 0
Chievo_Verona Carpi_FC_1909 0 0 1 0 0
Chievo_Verona Catania 1 0 0 0 0
Chievo_Verona Estoril_Praia 0 1 0 0 0
Chievo_Verona Genoa 0 1 1 1 0
Chievo_Verona Hellas_Verona 0 1 0 0 0
Chievo_Verona Leeds 0 0 1 1 0
Chievo_Verona Milan 1 1 1 0 0
Chievo_Verona Napoli 0 0 0 1 0
Chievo_Verona Parma 0 0 0 1 0
Chievo_Verona SC_Olhanense 0 1 0 0 0
Chievo_Verona SPAL 0 0 0 1 0
Chievo_Verona Swansea_City 0 0 1 0 0
Chievo_Verona Torino_FC 0 0 1 0 0
Chievo_Verona UC_Sampdoria 0 0 1 0 0
Chievo_Verona US_Palermo 0 1 1 0 0
Chievo_Verona US_Sassuolo 0 0 1 0 0
Chievo_Verona Udinese_Calcio 0 0 1 0 0
Chievo_Verona Villarreal_CF 0 1 0 0 0
Coventry Aston_Villa 1 0 0 0 0
Coventry Barcelona 0 0 1 0 0
Coventry Barnsley_FC 0 0 1 0 0
Coventry Birmingham 1 1 0 0 0
Coventry Cardiff 0 1 0 0 0
Coventry Fulham 1 0 0 0 0
Coventry Middlesbrough_FC 0 1 0 0 0
Coventry NAC_Breda 1 0 0 0 0
Coventry Newcastle 1 0 0 0 0
Coventry Norwich 1 0 0 0 0
Coventry PSG 0 0 1 0 0
Coventry Plymouth 1 0 0 0 0
Coventry QPR 1 0 0 0 0
Coventry Reading_FC 1 0 0 0 0
Coventry Sheff_Utd 1 0 0 0 0
Coventry Suderland 0 1 0 0 0
Crystal_Palace AFC_Bournemouth 0 0 1 0 1
Crystal_Palace Aston_Villa 0 0 1 0 0
Crystal_Palace Barnsley_FC 0 0 0 1 0
Crystal_Palace Birmingham 0 1 0 0 0
Crystal_Palace Blackburn 0 1 0 0 0
Crystal_Palace Blackpool 0 1 0 0 0
Crystal_Palace Bolton 0 1 1 0 0
Crystal_Palace Cardiff 1 0 1 0 0
Crystal_Palace Charlton 1 0 0 0 0
Crystal_Palace Coventry 1 0 0 0 0
Crystal_Palace Doncaster_Rovers 1 0 0 0 0
Crystal_Palace Everton 0 0 1 0 1
Crystal_Palace FC_Lorient 0 0 1 0 0
Crystal_Palace Huddersfield_Town 0 1 0 0 0
Crystal_Palace Hull_City 0 0 0 1 0
Crystal_Palace Ipswich_Town 0 0 1 0 0
Crystal_Palace Leicester 0 1 0 0 0
Crystal_Palace Manchester_City 0 1 0 1 0
Crystal_Palace Marseille 0 0 0 1 0
Crystal_Palace Millwall 0 1 0 0 0
Crystal_Palace NAC_Breda 0 0 0 1 0
Crystal_Palace Newcastle 0 0 1 0 0
Crystal_Palace Plymouth 1 0 0 0 0
Crystal_Palace Portsmouth 1 0 0 0 0
Crystal_Palace QPR 1 0 0 0 0
Crystal_Palace Sheff_Utd 1 1 1 0 0
Crystal_Palace Southampton 0 1 1 0 0
Crystal_Palace Stoke_City 1 0 0 0 0
Crystal_Palace Tottenham 1 0 0 0 0
Crystal_Palace UC_Sampdoria 0 0 1 0 0
Crystal_Palace Watford_FC 0 0 1 0 0
Crystal_Palace Wigan 1 0 0 0 0
De_Graafschap CD_Tondela 0 0 1 0 0
De_Graafschap NAC_Breda 1 0 0 0 0
De_Graafschap NEC_Nijmegen 1 0 0 0 0
De_Graafschap SC_Heerenveen 0 0 0 1 0
Dep._La_Coruña Alania 0 0 1 0 0
Dep._La_Coruña Arsenal 0 0 1 0 0
Dep._La_Coruña Atlético_Madrid 1 0 0 0 0
Dep._La_Coruña CD_Málaga 1 0 0 0 0
Dep._La_Coruña CD_Tondela 0 0 1 0 0
Dep._La_Coruña Cagliari_Calcio 0 0 1 0 0
Dep._La_Coruña Espanyol 1 0 0 0 0
Dep._La_Coruña FC_Schalke_04 0 0 0 1 0
Dep._La_Coruña Getafe 0 0 0 1 0
Dep._La_Coruña Leeds 0 0 1 0 0
Dep._La_Coruña Millwall 0 0 1 0 0
Dep._La_Coruña Newcastle 1 0 0 0 0
Dep._La_Coruña RCD_Mallorca 1 0 0 0 0
Dep._La_Coruña Real_Zaragoza 1 0 0 0 0
Dep._La_Coruña Vitória_Guimarães_SC 0 0 1 0 0
Dep._La_Coruña Wigan 1 0 0 0 0
Derby Barnsley_FC 1 0 0 1 0
Derby Birmingham 0 0 1 0 0
Derby Blackburn 0 0 0 1 0
Derby Blackpool 0 1 0 0 0
Derby Bristol_City 1 1 0 1 1
Derby Burnley 1 1 1 1 0
Derby Cardiff 0 1 0 0 0
Derby Crystal_Palace 1 0 0 0 1
Derby Dep._La_Coruña 0 0 1 0 0
Derby Doncaster_Rovers 0 1 0 0 0
Derby EA_Guingamp 0 0 0 1 0
Derby Gil_Vicente_FC 0 0 1 0 0
Derby Huddersfield_Town 0 0 0 1 1
Derby Leeds 1 1 0 0 0
Derby Luton_Town 0 0 0 1 0
Derby Middlesbrough_FC 0 0 0 1 0
Derby Millwall 0 0 0 1 1
Derby Nottingham_Forest 1 0 1 0 0
Derby Portsmouth 0 1 0 0 0
Derby Preston 0 0 0 1 0
Derby QPR 1 0 0 0 1
Derby Reading_FC 0 1 0 0 0
Derby Sheff_Utd 1 1 0 0 1
Derby Southampton 1 0 0 0 0
Derby Stoke_City 0 0 1 0 1
Derby Watford_FC 0 0 0 1 0
Derby West_Brom 1 0 0 0 0
Derby Wigan 0 0 1 0 0
Derby Wolves_FC 1 0 0 0 0
Dijon_FCO AS_Saint-Étienne 0 0 0 1 0
Dijon_FCO Barnsley_FC 0 0 0 1 0
Dijon_FCO Catania 0 0 1 0 0
Dijon_FCO Crystal_Palace 0 0 1 0 0
Dijon_FCO FC_Nantes 0 0 0 1 0
Dijon_FCO FC_Toulouse 0 0 0 1 0
Dijon_FCO Genoa 0 1 0 0 0
Dijon_FCO Le_Mans_FC 0 0 1 0 0
Dijon_FCO OGC_Nice 0 0 1 1 0
Dijon_FCO SC_Freiburg 0 0 0 1 0
Dijon_FCO Sporting 0 0 0 1 0
Dijon_FCO US_Palermo 0 0 1 0 0
Dijon_FCO West_Ham 0 0 1 0 0
Din._Krasnodar Amkar_II 0 1 0 0 0
Din._Krasnodar Burnley 0 0 1 0 0
Din._Krasnodar Dynamo_Moscow 0 0 0 1 0
Din._Krasnodar Espanyol 0 0 0 1 1
Din._Krasnodar FC_Tosno 0 0 0 1 0
Din._Krasnodar Fulham 0 0 1 0 0
Din._Krasnodar Idel_Kazan 0 0 1 1 0
Din._Krasnodar KS_Samara 0 1 1 0 0
Din._Krasnodar Kuban_Krasnodar 0 1 0 0 0
Din._Krasnodar Lokomotiv_Moscow 0 0 0 1 0
Din._Krasnodar Montpellier 0 0 0 1 1
Din._Krasnodar Newcastle 0 0 1 0 0
Din._Krasnodar Spartak_Moscow 0 1 0 0 0
Din._Krasnodar Spartak_Nalchik 1 0 0 0 0
Din._Krasnodar St._Petersburg 0 1 0 0 0
Din._Krasnodar Terek_Grozny 0 1 0 0 0
Din._Krasnodar Torpedo-Metallurg_Moscow 0 0 1 0 0
Din._Krasnodar Uralmash 0 0 1 1 1
Doncaster_Rovers Barnsley_FC 0 1 0 0 0
Doncaster_Rovers Blackburn 0 1 0 0 0
Doncaster_Rovers Derby 1 0 0 0 0
Doncaster_Rovers Excelsior 0 0 1 0 0
Doncaster_Rovers FC_Crotone 0 0 1 0 0
Doncaster_Rovers FC_Nuremberg 0 0 1 0 0
Doncaster_Rovers Leicester 1 0 0 0 0
Doncaster_Rovers Reading_FC 1 0 0 0 0
Doncaster_Rovers Southampton 0 1 0 0 0
Doncaster_Rovers União_de_Leiria 0 0 1 0 0
Dynamo_Moscow AC_Le_Havre 0 0 1 0 0
Dynamo_Moscow AFC_Bournemouth 0 0 1 0 0
Dynamo_Moscow AS_Roma 0 0 1 0 0
Dynamo_Moscow Amkar_II 0 0 1 0 0
Dynamo_Moscow Arsenal_Tula 0 0 0 1 0
Dynamo_Moscow Din._Krasnodar 0 0 1 1 1
Dynamo_Moscow FC_Metz 0 0 1 0 0
Dynamo_Moscow FC_Tosno 0 0 0 1 0
Dynamo_Moscow FK_Rostov 1 0 0 1 1
Dynamo_Moscow Idel_Kazan 0 0 1 0 0
Dynamo_Moscow KS_Samara 0 1 0 0 1
Dynamo_Moscow Kuban_Krasnodar 0 0 1 0 0
Dynamo_Moscow Lokomotiv_Moscow 0 1 0 1 0
Dynamo_Moscow Nottingham_Forest 0 0 0 1 0
Dynamo_Moscow SC_Feyenoord 0 1 1 0 0
Dynamo_Moscow SC_Lyon 0 0 1 0 0
Dynamo_Moscow Spartak_Moscow 1 0 1 1 0
Dynamo_Moscow Sporting 0 1 0 0 0
Dynamo_Moscow St._Petersburg 1 1 1 0 0
Dynamo_Moscow TSG_Hoffenheim 0 0 1 0 0
Dynamo_Moscow Tom_Tomsk 0 1 0 0 0
Dynamo_Moscow Torpedo-Metallurg_Moscow 0 0 1 0 0
Dynamo_Moscow Uralmash 0 0 1 0 1
Dynamo_Moscow Vitória_Guimarães_SC 1 0 0 0 0
Dynamo_Moscow Willem_II 0 0 0 1 0
E._Braunschweig Millwall 0 1 0 0 0
E._Braunschweig SC_Feyenoord 0 0 1 0 0
E._Frankfurt Bayer_Leverkusen 0 0 0 1 0
E._Frankfurt Bayern_Munich 0 0 1 0 0
E._Frankfurt Benfica 0 0 0 1 0
E._Frankfurt Borussia_Dortmund 0 0 0 1 0
E._Frankfurt Brescia 0 0 1 0 0
E._Frankfurt Dynamo_Moscow 0 1 0 0 0
E._Frankfurt FC_Ingolstadt 0 0 1 0 0
E._Frankfurt FC_Schalke_04 0 0 0 1 1
E._Frankfurt FC_Sochi 0 0 1 0 0
E._Frankfurt FC_Twente 0 0 1 0 0
E._Frankfurt Hamburger_SV 0 0 1 0 0
E._Frankfurt Idel_Kazan 0 0 1 0 0
E._Frankfurt PSG 0 0 1 0 0
E._Frankfurt RW_Darmstadt 0 0 1 0 0
E._Frankfurt Real_Madrid 0 0 0 1 0
E._Frankfurt Rennes 1 0 0 0 0
E._Frankfurt SC_Freiburg 0 0 1 0 0
E._Frankfurt SD_Eibar 0 0 1 0 0
E._Frankfurt Sporting 0 0 1 0 0
E._Frankfurt TSG_Hoffenheim 0 0 1 0 1
E._Frankfurt US_Sassuolo 0 0 0 1 0
E._Frankfurt Werder_Bremen 0 0 1 0 0
E._Frankfurt West_Ham 0 0 0 1 0
E._Frankfurt Wolfsburg 0 0 1 0 0
EA_Guingamp AC_Amiens 0 0 0 1 0
EA_Guingamp AC_Fiorentina 0 0 1 0 0
EA_Guingamp FC_Girondins_Bordeaux 0 0 0 1 0
EA_Guingamp FSV_Mainz 0 0 1 0 0
EA_Guingamp LOSC_Lille 0 0 1 0 0
EA_Guingamp Nîmes_Olympique 0 0 0 1 0
EA_Guingamp Rennes 0 0 0 1 0
EA_Guingamp SC_Lyon 0 0 1 0 0
EA_Guingamp SM_Caen 0 0 0 1 0
EA_Guingamp SPAL 0 0 1 0 0
EA_Guingamp Sporting 0 0 0 1 0
EA_Guingamp Torino_FC 0 0 1 0 0
Elche_CF Aston_Villa 0 0 1 0 0
Elche_CF Athletic 0 1 0 0 0
Elche_CF Levante_UD 0 1 0 0 0
Elche_CF Rayo_Vallecano 0 0 1 0 0
Elche_CF Southampton 0 0 1 0 0
Elche_CF Terek_Grozny 0 0 1 0 0
Emmen Ajax 0 0 0 1 0
Emmen Wolfsburg 0 0 1 0 0
Empoli_FC AC_Fiorentina 0 0 0 1 0
Empoli_FC AFC_Bournemouth 0 0 1 0 0
Empoli_FC Atalanta 0 0 1 0 0
Empoli_FC Juventus 0 0 1 0 0
Empoli_FC Napoli 0 0 1 0 0
Empoli_FC SS_Lazio 0 0 1 0 0
Empoli_FC Udinese_Calcio 0 0 1 0 0
Espanyol AS_Roma 0 1 0 0 0
Espanyol Alavés 0 0 0 1 0
Espanyol Arsenal_Tula 0 0 0 1 0
Espanyol Atlético_Madrid 0 0 0 1 0
Espanyol Barnsley_FC 0 0 1 0 0
Espanyol Blackpool 0 1 0 0 0
Espanyol CA_Bastia 0 0 1 0 0
Espanyol CA_Osasuna 0 0 1 0 0
Espanyol CD_Málaga 0 1 1 0 0
Espanyol FC_Eindhoven 0 0 1 0 0
Espanyol FC_Lorient 0 0 1 0 0
Espanyol FSV_Mainz 0 0 0 1 0
Espanyol Getafe 0 1 0 0 0
Espanyol Idel_Kazan 0 1 0 0 0
Espanyol Levante_UD 0 0 0 1 0
Espanyol Liverpool 1 0 0 0 0
Espanyol Manchester_City 1 0 0 0 0
Espanyol Middlesbrough_FC 0 0 1 0 0
Espanyol Milan 1 0 0 0 0
Espanyol Napoli 1 0 1 0 0
Espanyol Portsmouth 1 0 0 0 0
Espanyol RCD_Mallorca 0 1 0 0 0
Espanyol Rayo_Vallecano 0 1 0 0 0
Espanyol Real_Betis 0 1 0 1 0
Espanyol Real_Madrid 1 1 1 0 0
Espanyol Real_Zaragoza 0 1 0 0 0
Espanyol Recreativo_Huelva 0 0 0 1 0
Espanyol SD_Eibar 0 0 1 1 0
Espanyol SS_Lazio 0 0 0 1 0
Espanyol Sevilla_FC 1 0 0 0 0
Espanyol Spartak_Moscow 1 0 0 0 0
Espanyol Swansea_City 1 1 0 0 0
Espanyol Villarreal_CF 0 0 1 1 0
Espanyol Watford_FC 0 0 0 1 0
Espanyol West_Ham 0 0 0 1 0
Espanyol Wigan 1 0 0 0 0
Estoril_Praia AFC_Bournemouth 0 0 0 1 0
Estoril_Praia Académica_Coimbra 0 0 1 0 0
Estoril_Praia Arouca 0 0 1 0 0
Estoril_Praia Benfica 0 1 0 0 0
Estoril_Praia Cagliari_Calcio 0 0 1 0 0
Estoril_Praia FC_Nantes 0 0 1 0 0
Estoril_Praia FC_Paços_de_Ferreira 0 0 1 0 0
Estoril_Praia FC_Penafiel 0 0 1 0 0
Estoril_Praia FC_Porto 0 1 1 0 1
Estoril_Praia Go_Ahead_Eagles 0 0 0 1 0
Estoril_Praia Moreirense_FC 0 0 1 0 0
Estoril_Praia SC_Braga 0 0 1 0 0
Estoril_Praia Sporting 0 1 1 1 1
Estoril_Praia Stuttgart 0 0 0 1 0
Everton AFC_Bournemouth 0 0 1 0 0
Everton AS_Monaco 0 0 0 1 0
Everton Alavés 0 0 0 1 0
Everton Arsenal 0 1 0 0 0
Everton Barcelona 0 0 0 1 0
Everton Birmingham 1 0 0 0 0
Everton Blackburn 1 1 1 0 0
Everton Bristol_City 0 0 0 1 0
Everton Burnley 0 0 0 1 0
Everton CD_Málaga 0 0 0 1 0
Everton CSKA_Moscow 0 0 0 1 0
